ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
4577	Die Zeiten gibt's immer noch?	zeiten	885	    4,728	0.0101	213.1667	german_de_news_2014_00385788
4578	Keine Bilder“, heißt es dann, „nicht in Zeiten von Facebook.	zeiten	885	    4,728	0.0101	239.8	german_de_news_2014_00622623
4579	Es soll die größte aller Zeiten werden.	zeiten	885	    4,728	0.0101	321.2857	german_de_news_2015_00468630
4580	Windows 10 - Das beste Windows aller Zeiten?	zeiten	885	    4,728	0.0101	500	german_de_news_2015_00920648
4581	Will sagen, das ist an und für sich schon eine große Leistung.	leistung	886	    4,719	0.0101	146.25	german_de_news_2013_00958117
4582	Das ist vor allem die Leistung der Bürger.	leistung	886	    4,719	0.0101	216.625	german_de_news_2013_00188584
4583	Was sagen sie zu seiner Leistung?	leistung	886	    4,719	0.0101	244	german_de_news_2013_00923679
4584	Die Leistung war 75 Minuten lang sehr gut.	leistung	886	    4,719	0.0101	282.4286	german_de_news_2013_00348904
4585	Erwarten Sie da wirklich LEISTUNG?	leistung	886	    4,719	0.0101	435.8	german_de_news_2014_00455980
4586	Aber der Bürgermeister bin ja ich selbst!“	bürgermeister	887	    4,718	0.0101	212.8571	german_de_news_2013_00012003
4587	Nun ist er also gefunden, der neue Bürgermeister von Berlin.	bürgermeister	887	    4,718	0.0101	217.1	german_de_news_2014_00712976
4588	Der Ort bleibt so weiter ohne Bürgermeister.	bürgermeister	887	    4,718	0.0101	288.4286	german_de_news_2014_00262836
4589	Der Bürgermeister hat also wenig Sorgen.	bürgermeister	887	    4,718	0.0101	324.5	german_de_news_2014_00240901
4590	Die Bürgermeister geben sich die Hand.	bürgermeister	887	    4,718	0.0101	353.6	german_de_news_2014_00301108
4591	Wie kann man von einem Team, bei dem alle in der russischen Liga spielen, erwarten, die WM zu gewinnen?	russischen	888	    4,715	0.0101	238.5263	german_de_news_2014_00924117
4592	Denn das größte Problem besteht nicht darin, ob es viel oder wenig Staat im Leben der russischen Menschen geben sollte, sondern darin, WIE dieser Staat sein sollte.	russischen	888	    4,715	0.0101	253.9583	german_de_news_2015_00224162
4593	Dies haben wir der russischen Seite auch deutlich gemacht“, hieß es.	russischen	888	    4,715	0.0101	259.1818	german_de_news_2013_00382512
4594	Selbst der russischen Regierung wäre es wohl lieber, wenn er das Land verlassen könne.	russischen	888	    4,715	0.0101	294.5	german_de_news_2014_00771649
4595	Das passiert in der russischen Liga in jedem Spiel.	russischen	888	    4,715	0.0101	449.125	german_de_news_2015_00193627
4596	Doch die Chancen stehen gut, dass es nun ganz schnell geht.	chancen	889	    4,705	0.01	181.6364	german_de_news_2013_00412070
4597	Man lässt ihn machen, und man gibt ihm Chancen.	chancen	889	    4,705	0.01	227.5	german_de_news_2015_00646469
4598	Wie die Chancen dazu stehen.	chancen	889	    4,705	0.01	259.2	german_de_news_2015_00913571
4599	Andere Chancen sind nicht in Sicht.	chancen	889	    4,705	0.01	310.5	german_de_news_2014_00049758
4600	Jede Krise bietet auch Chancen.	chancen	889	    4,705	0.01	561.4	german_de_news_2013_00641518
4601	«Es ist und muss eine politische Entscheidung sein.»	politische	890	    4,704	0.01	200.125	german_de_news_2014_00468806
4602	Doch die politische Situation in Syrien ist gegen uns.“	politische	890	    4,704	0.01	267.2222	german_de_news_2015_00388685
4603	Sie brauchen unsere politische Unterstützung und die haben sie auch.	politische	890	    4,704	0.01	307.4444	german_de_news_2015_00767015
4604	Wir brauchen so schnell wie möglich eine politische Lösung.	politische	890	    4,704	0.01	350.6667	german_de_news_2013_00959353
4605	Wirtschaft: „Wir brauchen weniger politische..	politische	890	    4,704	0.01	501.2	german_de_news_2014_00938773
4606	Der ist für mich noch nicht so komplett wie die beiden.	komplett	891	    4,702	0.01	128.7273	german_de_news_2014_00254290
4607	Wir wissen aber nicht, ob sie dann mit allen Details komplett sein wird.	komplett	891	    4,702	0.01	213.9231	german_de_news_2013_00969581
4608	Was komplett steht, ist das Programm für 2016.	komplett	891	    4,702	0.01	246.4286	german_de_news_2015_00887179
4609	«Am Samstag gegen Hamburg wird es komplett anders.	komplett	891	    4,702	0.01	300.5	german_de_news_2014_00046675
4610	Die Zeiten sind einfach komplett anders.	komplett	891	    4,702	0.01	403	german_de_news_2015_00382661
4611	Auch mehr als 80 Soldaten aus Deutschland werden dabei sein.	soldaten	892	    4,695	0.01	146.3333	german_de_news_2013_00074887
4612	Die Soldaten sind nicht sicher, dass es eine gute Idee ist.	soldaten	892	    4,695	0.01	228.1818	german_de_news_2013_00385009
4613	«Sollten die Soldaten kommen, gehen wir alle nach Hause.	soldaten	892	    4,695	0.01	292.6667	german_de_news_2014_00798402
4614	Dabei wurden auch sieben Soldaten verletzt.	soldaten	892	    4,695	0.01	352	german_de_news_2015_00142237
4615	Soldaten wollen nie den Krieg.	soldaten	892	    4,695	0.01	446.4	german_de_news_2015_00788080
4616	Dann müssen sie ja auch stärker sein als wir.	stärker	893	    4,691	0.01	154.8889	german_de_news_2013_00160459
4617	Eine Entwicklung, die noch viel stärker werden könnte.	stärker	893	    4,691	0.01	214.875	german_de_news_2014_00413555
4618	Stärker werde Deutschland nicht mehr.	stärker	893	    4,691	0.01	252.8	german_de_news_2013_00839147
4619	Der Druck der Deutschen wurde von Minute zu Minute stärker.	stärker	893	    4,691	0.01	304	german_de_news_2014_00243590
4620	Dadurch ist die Liga stärker geworden.	stärker	893	    4,691	0.01	494.6667	german_de_news_2013_00144251
4621	Das sei auch im Interesse der USA.	interesse	894	    4,689	0.01	169.4286	german_de_news_2013_00202488
4622	Hat auch die EU Interesse?	interesse	894	    4,689	0.01	222	german_de_news_2014_00531810
4623	Ja, es ist im Interesse der Bevölkerung.	interesse	894	    4,689	0.01	268.5714	german_de_news_2013_00639680
4624	Von Interesse wird sein Ergebnis sein.	interesse	894	    4,689	0.01	307.2	german_de_news_2014_00878316
4625	Beide Seiten hätten Interesse an einer solchen Lösung.	interesse	894	    4,689	0.01	485.125	german_de_news_2014_00104639
4626	Sind die jetzt davon betroffen, dass weniger möglich sein wird?	betroffen	895	    4,686	0.01	188.5	german_de_news_2013_00819009
4627	Mehr als 1000 Mitarbeiter waren hier betroffen.	betroffen	895	    4,686	0.01	264	german_de_news_2013_00687950
4628	Betroffen sind auch Schweizer Unternehmen.	betroffen	895	    4,686	0.01	292.4	german_de_news_2014_00118449
4629	Die PC-Version ist davon nicht betroffen.	betroffen	895	    4,686	0.01	346.7143	german_de_news_2014_00343271
4630	Auch Österreich, ohne jedes Interesse stark betroffen.	betroffen	895	    4,686	0.01	503.2857	german_de_news_2014_00077017
4631	Wir sind nicht mehr Herr der Lage.	herr	895	    4,686	0.01	231.5714	german_de_news_2015_00929867
4632	Wie kann man nur der Meinung sein, so einem Täter im Gespräch Herr zu werden?	herr	895	    4,686	0.01	243.8	german_de_news_2014_00924088
4633	Demnach sei die Polizei nicht mehr Herr der Lage.	herr	895	    4,686	0.01	274	german_de_news_2015_00220016
4634	Aber ich bin der Meinung das sollten Sie tun, Herr Müller.	herr	895	    4,686	0.01	323.0909	german_de_news_2015_00014110
4635	Die Behörden werden der Verfahren kaum noch Herr.	herr	895	    4,686	0.01	358.375	german_de_news_2014_00295791
4636	Das war nicht so schön“, gibt er zu.	schön	895	    4,686	0.01	140	german_de_news_2015_00209863
4637	Und jetzt ist der Fußball einfach nur schön.	schön	895	    4,686	0.01	206	german_de_news_2013_00875503
4638	Wie steht in diesen Artikel so schön.	schön	895	    4,686	0.01	230.8571	german_de_news_2015_00918768
4639	Das Fest war ja ganz schön.	schön	895	    4,686	0.01	274	german_de_news_2013_00175510
4640	Schön möchte sie endlich sein.	schön	895	    4,686	0.01	420.8	german_de_news_2014_00759855
4641	Das sind ja viel zu viele, die suchen.	suchen	896	    4,679	0.01	164.625	german_de_news_2015_00200629
4642	«Vor allem mit denen, die nur Arbeit suchen.	suchen	896	    4,679	0.01	224.875	german_de_news_2014_00881980
4643	Die USA suchen ihn und wollen ihm den Prozess machen.	suchen	896	    4,679	0.01	266.3	german_de_news_2014_00377791
4644	Und dann eine Lösung suchen.	suchen	896	    4,679	0.01	331.4	german_de_news_2014_00840105
4645	Beide Teams suchen die Entscheidung.	suchen	896	    4,679	0.01	503	german_de_news_2014_00104978
4646	Ihnen ist schon klar dass das hier weder was mit der EU noch dem EURO zu tun hat?	weder	896	    4,679	0.01	132.5	german_de_news_2014_00559466
4647	Ich möchte aber nicht zu viel über die Zukunft sagen, weder in die eine noch in die andere Richtung.	weder	896	    4,679	0.01	195.9375	german_de_news_2014_00554736
4648	Ich habe weder Angst von China, noch vor Russland und wissen Sie auch warum?	weder	896	    4,679	0.01	243.9286	german_de_news_2013_00576326
4649	Vielleicht, weil er weder auf Twitter noch auf Facebook ist?	weder	896	    4,679	0.01	288.2222	german_de_news_2014_00871519
4650	Ich kann weder lesen noch schreiben.	weder	896	    4,679	0.01	367.1667	german_de_news_2015_00548606
4651	Man ist auf dem Weg einer politischen Lösung.	politischen	897	    4,667	0.01	241.625	german_de_news_2014_00651722
4652	Aber ich soll einen politischen Artikel schreiben.	politischen	897	    4,667	0.01	256.8571	german_de_news_2013_00015468
4653	Das macht einen Artikel/Kommentar zu politischen Fragen aus.	politischen	897	    4,667	0.01	266.6667	german_de_news_2014_00190739
4654	Man könne aber nicht von einer politischen Krise sprechen.	politischen	897	    4,667	0.01	341.3333	german_de_news_2014_00652362
4655	Aufgrund der aktuellen politischen Lage.	politischen	897	    4,667	0.01	537.4	german_de_news_2015_00085561
4656	So weit sind die Entwickler derzeit aber noch nicht.	entwickler	898	    4,665	0.01	188.6667	german_de_news_2014_00803475
4657	Entwickler können das selbst nicht.	entwickler	898	    4,665	0.01	224.2	german_de_news_2014_00439262
4658	Das haben die Entwickler nun bekannt gegeben.	entwickler	898	    4,665	0.01	257.2857	german_de_news_2013_00180389
4659	Sie könne, sagt der Entwickler.	entwickler	898	    4,665	0.01	296.4	german_de_news_2015_00772280
4660	Die Entwickler müssen anders punkten.	entwickler	898	    4,665	0.01	433.2	german_de_news_2013_00322016
4661	Ist nicht nur in AT so. Auch in Deutschland so.	at	899	    4,662	0.0099	143.75	german_de_news_2013_00638620
4662	AT Geld haben sie nicht viel.	at	899	    4,662	0.0099	219.1667	german_de_news_2013_00064280
4663	ORF.at Unterstützung gibt es für rund 220 Menschen.	at	899	    4,662	0.0099	341.125	german_de_news_2014_00728688
4664	AT Wien Aktuell Wer braucht heute noch eine Bank?	at	899	    4,662	0.0099	387.6667	german_de_news_2015_00067586
4665	ORF.at berichtete den ganzen Tag über live.	at	899	    4,662	0.0099	554.125	german_de_news_2013_00760389
4666	Auch ich sprach mit ihr, kurz.	sprach	900	    4,660	0.0099	231.1667	german_de_news_2014_00074592
4667	Das sprach für die SPD.	sprach	900	    4,660	0.0099	246	german_de_news_2013_00206591
4668	Trotzdem sprach er mich an. Niemand weiß warum.	sprach	900	    4,660	0.0099	387.25	german_de_news_2014_00826238
4669	Am Dienstag sprach sie das Gericht frei.	sprach	900	    4,660	0.0099	389	german_de_news_2015_00043560
4670	B.Z. sprach mit ihm.	sprach	900	    4,660	0.0099	494.4	german_de_news_2013_00133829
4671	Das wollen wir auch nicht, wir wollen unseren Weg finden.	unseren	901	    4,652	0.0099	207.75	german_de_news_2015_00211615
4672	Diese wird später nicht auf unseren Seiten zu sehen sein.	unseren	901	    4,652	0.0099	236.3	german_de_news_2014_00363356
4673	Hier geht's zu unseren Spielen!	unseren	901	    4,652	0.0099	272.5	german_de_news_2014_00538163
4674	Wir haben einfach nichts aus unseren Chancen gemacht.	unseren	901	    4,652	0.0099	323.5	german_de_news_2013_00961941
4675	Was passiert mit unseren Daten?	unseren	901	    4,652	0.0099	445	german_de_news_2015_00887908
4676	Das sind aber alles Links, die man heute eigentlich nicht mehr will.	links	902	    4,650	0.0099	147.8333	german_de_news_2014_00200876
4677	So links waren die Grünen lange nicht.	links	902	    4,650	0.0099	264.5714	german_de_news_2013_00826897
4678	Die Grünen sind nicht links.	links	902	    4,650	0.0099	299	german_de_news_2013_00336387
4679	Links sind wichtig, keine Frage.	links	902	    4,650	0.0099	361.4	german_de_news_2014_00645878
4680	Meine beste Seite hat 8 Links.	links	902	    4,650	0.0099	490	german_de_news_2013_00690296
4681	Das bedeutet, auch Deutschland kann etwas tun, dass es den anderen besser geht.	bedeutet	903	    4,649	0.0099	166.3077	german_de_news_2013_00168251
4682	Was das alles für das Unternehmen bedeutet?	bedeutet	903	    4,649	0.0099	214.1667	german_de_news_2015_00884381
4683	Und was bedeutet das für unser Land?	bedeutet	903	    4,649	0.0099	258.1429	german_de_news_2014_00852072
4684	Was bedeutet Macht in der Schweiz überhaupt?	bedeutet	903	    4,649	0.0099	291.2857	german_de_news_2014_00892574
4685	Was bedeutet Ihnen Ihre Tochter?	bedeutet	903	    4,649	0.0099	416.6	german_de_news_2015_00884052
4686	Für China gibt es nur noch Partner Doch es geht nicht nur um Deutschland.	partner	904	    4,635	0.0099	159.1667	german_de_news_2014_00499363
4687	Besser ist es, über die Probleme und Sorgen mit dem Partner, der Familie oder Experten zu sprechen.	partner	904	    4,635	0.0099	254.1176	german_de_news_2013_00119788
4688	Tatsächlich verlassen sich dabei die meisten auf den eigenen Partner (58 Prozent).	partner	904	    4,635	0.0099	284.5455	german_de_news_2014_00817972
4689	Russland ist kein Partner mehr, sondern Gegner.	partner	904	    4,635	0.0099	344.7143	german_de_news_2014_00751677
4690	Schließlich seien beide Länder Partner.	partner	904	    4,635	0.0099	511	german_de_news_2013_00785137
4691	Gerade jetzt während der WM: „Die Touristen kommen aus so vielen verschiedenen Ländern, und sie freuen sich alle, hier bei uns zu sein.	verschiedenen	905	    4,627	0.0099	289.5652	german_de_news_2014_00517570
4692	Wenn Menschen aus verschiedenen Ländern kommen, brauchen sie nicht so zu tun als wären sie gleich.	verschiedenen	905	    4,627	0.0099	293.1333	german_de_news_2013_00939172
4693	Wie von verschiedenen Stellen in der Polizei zu hören ist, erhöht sich die Zahl von Woche zu Woche.	verschiedenen	905	    4,627	0.0099	326.2	german_de_news_2014_00927086
4694	Das Video wurde am Dienstag von verschiedenen Online-Medien veröffentlicht.	verschiedenen	905	    4,627	0.0099	327.3	german_de_news_2015_00207870
4695	Doch aus verschiedenen Gründen sei das nicht möglich gewesen.	verschiedenen	905	    4,627	0.0099	329.6667	german_de_news_2015_00386207
4696	Wir haben ein, zwei Dinge, die wir besser machen können, das wollen wir auch.	dinge	906	    4,624	0.0099	147.8333	german_de_news_2015_00924661
4697	Da bleibt auch mal Zeit für andere Dinge.	dinge	906	    4,624	0.0099	212.375	german_de_news_2014_00143027
4698	Wie ist der Stand der Dinge?	dinge	906	    4,624	0.0099	264.8	german_de_news_2014_00923856
4699	Solche Dinge gehen nicht von heute auf morgen.	dinge	906	    4,624	0.0099	307.375	german_de_news_2013_00826237
4700	Genau genommen sogar zwei Dinge.	dinge	906	    4,624	0.0099	470.4	german_de_news_2014_00515726
4701	Es wird die Arbeit der Staatsanwaltschaft nicht noch einmal machen.	staatsanwaltschaft	907	    4,618	0.0099	170.4	german_de_news_2013_00501173
4702	Das teilte die Staatsanwaltschaft am Montag mit.	staatsanwaltschaft	907	    4,618	0.0099	263	german_de_news_2014_00205173
4703	Wo bleibt hier die Staatsanwaltschaft?	staatsanwaltschaft	907	    4,618	0.0099	296.4	german_de_news_2015_00934610
4704	Der Polizei und der Staatsanwaltschaft war der Mann nämlich schon länger bekannt.	staatsanwaltschaft	907	    4,618	0.0099	335.1	german_de_news_2014_00263832
4705	Laut Staatsanwaltschaft läuft ein Verfahren.	staatsanwaltschaft	907	    4,618	0.0099	506.6	german_de_news_2013_00669745
4706	Ist es damit nun für immer aus und vorbei?	vorbei	908	    4,613	0.0098	137.5556	german_de_news_2013_00638166
4707	Doch das ist nun vorbei.	vorbei	908	    4,613	0.0098	216.8	german_de_news_2014_00390108
4708	Die Wahl ist ja auch schon vorbei.	vorbei	908	    4,613	0.0098	246.5714	german_de_news_2013_00402087
4709	Es ist noch längst nicht vorbei.	vorbei	908	    4,613	0.0098	305.8333	german_de_news_2015_00463735
4710	Die Zeiten sind längst vorbei.	vorbei	908	    4,613	0.0098	535.4	german_de_news_2014_00385806
4711	Er fand sich auch in Spielen in denen er nicht zu sehen war immer gut.	fand	909	    4,611	0.0098	159.6154	german_de_news_2015_00437192
4712	Doch immer wieder fand sich eine Lösung.	fand	909	    4,611	0.0098	262.8571	german_de_news_2014_00393613
4713	Ich fand die Folge eigentlich sehr gut.	fand	909	    4,611	0.0098	295.5714	german_de_news_2013_00572039
4714	Weniger als die Hälfte fand bisher eine neue Stelle.	fand	909	    4,611	0.0098	341.2222	german_de_news_2013_00932727
4715	Diese fand letzte Woche statt.	fand	909	    4,611	0.0098	436.6	german_de_news_2014_00354397
4716	Aber noch einmal, was geht das die Bundesregierung an?	bundesregierung	910	    4,607	0.0098	151	german_de_news_2014_00015535
4717	Wie steht die Bundesregierung denn jetzt da?	bundesregierung	910	    4,607	0.0098	199.4286	german_de_news_2013_00956141
4718	Die SPD ist Teil der Bundesregierung.	bundesregierung	910	    4,607	0.0098	250.5	german_de_news_2015_00364580
4719	Zumindest gilt das für die Bundesregierung.	bundesregierung	910	    4,607	0.0098	290.6667	german_de_news_2013_00988978
4720	Entscheidung der Bundesregierung war richtig.	bundesregierung	910	    4,607	0.0098	386	german_de_news_2014_00438452
4721	Aus seinen letzten Jahren gibt es keine Fotos.	fotos	911	    4,604	0.0098	195.75	german_de_news_2013_00090190
