WORD	STATUS	RANK	COUNT	COUNT_REL
tests	Y	1832	371	0.0023
vollständig	Y	1832	371	0.0023
vorliegenden	Y	1832	371	0.0023
bürgerinnen	Y	1833	370	0.0023
dänemark	Y	1833	370	0.0023
fördert	Y	1833	370	0.0023
gelangen	Y	1833	370	0.0023
petra	Y	1833	370	0.0023
sarkozy	Y	1833	370	0.0023
winehouse	Y	1833	370	0.0023
zweier	Y	1833	370	0.0023
admira	Y	1834	369	0.0023
butter	Y	1834	369	0.0023
dorthin	Y	1834	369	0.0023
erledigt	Y	1834	369	0.0023
finanzieren	Y	1834	369	0.0023
gegend	Y	1834	369	0.0023
gelaufen	Y	1834	369	0.0023
malerei	Y	1834	369	0.0023
maschinen	Y	1834	369	0.0023
ruft	Y	1834	369	0.0023
ausländische	Y	1835	368	0.0023
charlie	Y	1835	368	0.0023
frühling	Y	1835	368	0.0023
gelegen	Y	1835	368	0.0023
gesunde	Y	1835	368	0.0023
halb	Y	1835	368	0.0023
künstlerin	Y	1835	368	0.0023
mütter	Y	1835	368	0.0023
rosenkranz	Y	1835	368	0.0023
wand	Y	1835	368	0.0023
barcelona	Y	1836	367	0.0023
benötigen	Y	1836	367	0.0023
burg	Y	1836	367	0.0023
game	Y	1836	367	0.0023
hits	Y	1836	367	0.0023
ideale	Y	1836	367	0.0023
society	Y	1836	367	0.0023
tieren	Y	1836	367	0.0023
verpflichtung	Y	1836	367	0.0023
auftritte	Y	1837	366	0.0023
austausch	Y	1837	366	0.0023
bezeichnen	Y	1837	366	0.0023
ehemaliger	Y	1837	366	0.0023
gebühren	Y	1837	366	0.0023
günstig	Y	1837	366	0.0023
heiraten	Y	1837	366	0.0023
späten	Y	1837	366	0.0023
verlauf	Y	1837	366	0.0023
visier	Y	1837	366	0.0023
zürich	Y	1837	366	0.0023
entlassen	Y	1838	365	0.0023
frühstück	Y	1838	365	0.0023
geradezu	Y	1838	365	0.0023
inszenierung	Y	1838	365	0.0023
italiener	Y	1838	365	0.0023
künstlerischen	Y	1838	365	0.0023
länge	Y	1838	365	0.0023
massiven	Y	1838	365	0.0023
peinlichsten	Y	1838	365	0.0023
preisen	Y	1838	365	0.0023
privatisierung	Y	1838	365	0.0023
skurrilsten	Y	1838	365	0.0023
staatsoper	Y	1838	365	0.0023
tschechischen	Y	1838	365	0.0023
verschwinden	Y	1838	365	0.0023
wrabetz	Y	1838	365	0.0023
berichteten	Y	1839	364	0.0023
bestimmungen	Y	1839	364	0.0023
contest	Y	1839	364	0.0023
führten	Y	1839	364	0.0023
gelder	Y	1839	364	0.0023
gezwungen	Y	1839	364	0.0023
menschenrechte	Y	1839	364	0.0023
motorola	Y	1839	364	0.0023
negative	Y	1839	364	0.0023
stadthalle	Y	1839	364	0.0023
veränderung	Y	1839	364	0.0023
wirkte	Y	1839	364	0.0023
bedingt	Y	1840	363	0.0023
bescheid	Y	1840	363	0.0023
bewältigen	Y	1840	363	0.0023
burgenländischen	Y	1840	363	0.0023
dreimal	Y	1840	363	0.0023
gaddafi	Y	1840	363	0.0023
gottschalk	Y	1840	363	0.0023
ressourcen	Y	1840	363	0.0023
restaurants	Y	1840	363	0.0023
riesige	Y	1840	363	0.0023
absage	Y	1841	362	0.0022
aufgehoben	Y	1841	362	0.0022
fokus	Y	1841	362	0.0022
goldenen	Y	1841	362	0.0022
hitler	Y	1841	362	0.0022
katzen	Y	1841	362	0.0022
keinesfalls	Y	1841	362	0.0022
kogler	Y	1841	362	0.0022
langem	Y	1841	362	0.0022
lied	Y	1841	362	0.0022
priester	Y	1841	362	0.0022
rtl	Y	1841	362	0.0022
agieren	Y	1842	361	0.0022
aufnahmen	Y	1842	361	0.0022
enger	Y	1842	361	0.0022
for	Y	1842	361	0.0022
protest	Y	1842	361	0.0022
richterin	Y	1842	361	0.0022
schöner	Y	1842	361	0.0022
situationen	Y	1842	361	0.0022
starfotos	Y	1842	361	0.0022
angehörigen	Y	1843	360	0.0022
erhielten	Y	1843	360	0.0022
geschützt	Y	1843	360	0.0022
schiff	Y	1843	360	0.0022
serviert	Y	1843	360	0.0022
staatliche	Y	1843	360	0.0022
umzusetzen	Y	1843	360	0.0022
weine	Y	1843	360	0.0022
argument	Y	1844	359	0.0022
dankte	Y	1844	359	0.0022
etliche	Y	1844	359	0.0022
proben	Y	1844	359	0.0022
schlager	Y	1844	359	0.0022
store	Y	1844	359	0.0022
umsetzen	Y	1844	359	0.0022
vorgeworfen	Y	1844	359	0.0022
zitiert	Y	1844	359	0.0022
ausländischen	Y	1845	358	0.0022
deutschsprachigen	Y	1845	358	0.0022
erarbeitet	Y	1845	358	0.0022
folgende	Y	1845	358	0.0022
gewohnt	Y	1845	358	0.0022
rückstand	Y	1845	358	0.0022
verabschiedet	Y	1845	358	0.0022
längere	Y	1846	357	0.0022
löst	Y	1846	357	0.0022
missbrauch	Y	1846	357	0.0022
angelegenheit	Y	1847	356	0.0022
begegnung	Y	1847	356	0.0022
dna	Y	1847	356	0.0022
durchschnittliche	Y	1847	356	0.0022
fortschritte	Y	1847	356	0.0022
fähigkeiten	Y	1847	356	0.0022
handball	Y	1847	356	0.0022
niederösterreicher	Y	1847	356	0.0022
oönachrichten	Y	1847	356	0.0022
reihen	Y	1847	356	0.0022
tollen	Y	1847	356	0.0022
untergebracht	Y	1847	356	0.0022
verschoben	Y	1847	356	0.0022
abhängig	Y	1848	355	0.0022
abkommen	Y	1848	355	0.0022
aktiven	Y	1848	355	0.0022
alfons	Y	1848	355	0.0022
auflage	Y	1848	355	0.0022
begrüßen	Y	1848	355	0.0022
bekämpfung	Y	1848	355	0.0022
chinesischen	Y	1848	355	0.0022
ensemble	Y	1848	355	0.0022
geschwindigkeit	Y	1848	355	0.0022
londoner	Y	1848	355	0.0022
lothar	Y	1848	355	0.0022
rechner	Y	1848	355	0.0022
überdies	Y	1848	355	0.0022
einbringen	Y	1849	354	0.0022
gesammelt	Y	1849	354	0.0022
kasten	Y	1849	354	0.0022
ländlichen	Y	1849	354	0.0022
starker	Y	1849	354	0.0022
teamchef	Y	1849	354	0.0022
zone	Y	1849	354	0.0022
action	Y	1850	353	0.0022
anteile	Y	1850	353	0.0022
begeisterung	Y	1850	353	0.0022
brasilien	Y	1850	353	0.0022
drama	Y	1850	353	0.0022
europaweit	Y	1850	353	0.0022
faktor	Y	1850	353	0.0022
ingrid	Y	1850	353	0.0022
klasnic	Y	1850	353	0.0022
leiche	Y	1850	353	0.0022
nazi	Y	1850	353	0.0022
rande	Y	1850	353	0.0022
schuss	Y	1850	353	0.0022
ticket	Y	1850	353	0.0022
verband	Y	1850	353	0.0022
verhaftet	Y	1850	353	0.0022
verstehe	Y	1850	353	0.0022
angeklagte	Y	1851	352	0.0022
bedürfnisse	Y	1851	352	0.0022
entsprechen	Y	1851	352	0.0022
gemeinsames	Y	1851	352	0.0022
landen	Y	1851	352	0.0022
marc	Y	1851	352	0.0022
univ	Y	1851	352	0.0022
wertvolle	Y	1851	352	0.0022
zunahme	Y	1851	352	0.0022
zuversichtlich	Y	1851	352	0.0022
behörde	Y	1852	351	0.0022
eventuell	Y	1852	351	0.0022
hinterlassen	Y	1852	351	0.0022
hofburg	Y	1852	351	0.0022
kulturen	Y	1852	351	0.0022
riesigen	Y	1852	351	0.0022
suri	Y	1852	351	0.0022
warnte	Y	1852	351	0.0022
akt	Y	1853	350	0.0022
anschlag	Y	1853	350	0.0022
belgien	Y	1853	350	0.0022
burgtheater	Y	1853	350	0.0022
ernsthaft	Y	1853	350	0.0022
führenden	Y	1853	350	0.0022
mr	Y	1853	350	0.0022
zufällig	Y	1853	350	0.0022
anrainer	Y	1854	349	0.0022
bundespräsidenten	Y	1854	349	0.0022
miss	Y	1854	349	0.0022
offensive	Y	1854	349	0.0022
spar	Y	1854	349	0.0022
umbau	Y	1854	349	0.0022
verdächtigen	Y	1854	349	0.0022
veröffentlichen	Y	1854	349	0.0022
ahnung	Y	1855	348	0.0022
begleiten	Y	1855	348	0.0022
beweist	Y	1855	348	0.0022
empfehlung	Y	1855	348	0.0022
erleichtert	Y	1855	348	0.0022
global	Y	1855	348	0.0022
jüngst	Y	1855	348	0.0022
kräuter	Y	1855	348	0.0022
liest	Y	1855	348	0.0022
manuel	Y	1855	348	0.0022
prozessor	Y	1855	348	0.0022
senkung	Y	1855	348	0.0022
singt	Y	1855	348	0.0022
unterricht	Y	1855	348	0.0022
aufwand	Y	1856	347	0.0022
ezb	Y	1856	347	0.0022
geschätzt	Y	1856	347	0.0022
ideal	Y	1856	347	0.0022
kapital	Y	1856	347	0.0022
steigenden	Y	1856	347	0.0022
strecken	Y	1856	347	0.0022
swoboda	Y	1856	347	0.0022
feierten	Y	1857	346	0.0022
fh	Y	1857	346	0.0022
freiheitliche	Y	1857	346	0.0022
jenseits	Y	1857	346	0.0022
langjährige	Y	1857	346	0.0022
normale	Y	1857	346	0.0022
quelle	Y	1857	346	0.0022
sk	Y	1857	346	0.0022
voves	Y	1857	346	0.0022
wofür	Y	1857	346	0.0022
ashton	Y	1858	345	0.0021
bieber	Y	1858	345	0.0021
dramatisch	Y	1858	345	0.0021
freiwilligen	Y	1858	345	0.0021
fühle	Y	1858	345	0.0021
größter	Y	1858	345	0.0021
inhaltlich	Y	1858	345	0.0021
kündigt	Y	1858	345	0.0021
negativen	Y	1858	345	0.0021
original	Y	1858	345	0.0021
papa	Y	1858	345	0.0021
verdächtige	Y	1858	345	0.0021
vereine	Y	1858	345	0.0021
befürchtet	Y	1859	344	0.0021
gastronomie	Y	1859	344	0.0021
gewachsen	Y	1859	344	0.0021
kehrt	Y	1859	344	0.0021
kilometern	Y	1859	344	0.0021
optimistisch	Y	1859	344	0.0021
reine	Y	1859	344	0.0021
solches	Y	1859	344	0.0021
tennis	Y	1859	344	0.0021
vw	Y	1859	344	0.0021
wohin	Y	1859	344	0.0021
eingebunden	Y	1860	343	0.0021
ganzes	Y	1860	343	0.0021
jagd	Y	1860	343	0.0021
kredite	Y	1860	343	0.0021
landesgericht	Y	1860	343	0.0021
stoppen	Y	1860	343	0.0021
trends	Y	1860	343	0.0021
überlegungen	Y	1860	343	0.0021
genießt	Y	1861	342	0.0021
geringe	Y	1861	342	0.0021
gewidmet	Y	1861	342	0.0021
instituts	Y	1861	342	0.0021
koalitionspartner	Y	1861	342	0.0021
kooperationen	Y	1861	342	0.0021
kriegen	Y	1861	342	0.0021
sozialminister	Y	1861	342	0.0021
vorgangsweise	Y	1861	342	0.0021
ausweitung	Y	1862	341	0.0021
babys	Y	1862	341	0.0021
bewertung	Y	1862	341	0.0021
erkrankungen	Y	1862	341	0.0021
erteilt	Y	1862	341	0.0021
erwachsenen	Y	1862	341	0.0021
kleid	Y	1862	341	0.0021
protokoll	Y	1862	341	0.0021
systeme	Y	1862	341	0.0021
szenen	Y	1862	341	0.0021
tasche	Y	1862	341	0.0021
veröffentlichung	Y	1862	341	0.0021
vorsitz	Y	1862	341	0.0021
wild	Y	1862	341	0.0021
arnie	Y	1863	340	0.0021
begründung	Y	1863	340	0.0021
finanzkrise	Y	1863	340	0.0021
fließen	Y	1863	340	0.0021
hacker	Y	1863	340	0.0021
hamburg	Y	1863	340	0.0021
motivation	Y	1863	340	0.0021
russische	Y	1863	340	0.0021
sand	Y	1863	340	0.0021
schönbrunn	Y	1863	340	0.0021
weichen	Y	1863	340	0.0021
zentral	Y	1863	340	0.0021
besitzen	Y	1864	339	0.0021
brechen	Y	1864	339	0.0021
demokratischen	Y	1864	339	0.0021
erkennt	Y	1864	339	0.0021
freundschaft	Y	1864	339	0.0021
kapitän	Y	1864	339	0.0021
mancher	Y	1864	339	0.0021
maßgeblich	Y	1864	339	0.0021
prominente	Y	1864	339	0.0021
realisiert	Y	1864	339	0.0021
vaters	Y	1864	339	0.0021
vorwiegend	Y	1864	339	0.0021
yorker	Y	1864	339	0.0021
bulgarien	Y	1865	338	0.0021
dementsprechend	Y	1865	338	0.0021
fraktion	Y	1865	338	0.0021
gelebt	Y	1865	338	0.0021
gestürzt	Y	1865	338	0.0021
globalen	Y	1865	338	0.0021
händler	Y	1865	338	0.0021
konzentriert	Y	1865	338	0.0021
ländle	Y	1865	338	0.0021
airlines	Y	1866	337	0.0021
bestellung	Y	1866	337	0.0021
chip	Y	1866	337	0.0021
enormen	Y	1866	337	0.0021
flug	Y	1866	337	0.0021
gebraucht	Y	1866	337	0.0021
hielten	Y	1866	337	0.0021
kapitel	Y	1866	337	0.0021
ohren	Y	1866	337	0.0021
politisches	Y	1866	337	0.0021
verschwunden	Y	1866	337	0.0021
woher	Y	1866	337	0.0021
bereitschaft	Y	1867	336	0.0021
drücken	Y	1867	336	0.0021
mediziner	Y	1867	336	0.0021
out	Y	1867	336	0.0021
richten	Y	1867	336	0.0021
sheen	Y	1867	336	0.0021
tunnel	Y	1867	336	0.0021
täglichen	Y	1867	336	0.0021
auskunft	Y	1868	335	0.0021
beinhaltet	Y	1868	335	0.0021
bestandteil	Y	1868	335	0.0021
boot	Y	1868	335	0.0021
journalist	Y	1868	335	0.0021
lebte	Y	1868	335	0.0021
paare	Y	1868	335	0.0021
türkischen	Y	1868	335	0.0021
unterscheiden	Y	1868	335	0.0021
athen	Y	1869	334	0.0021
beschäftigte	Y	1869	334	0.0021
einblick	Y	1869	334	0.0021
fashion	Y	1869	334	0.0021
flammen	Y	1869	334	0.0021
flöttl	Y	1869	334	0.0021
fünfte	Y	1869	334	0.0021
lebensjahr	Y	1869	334	0.0021
nachdenken	Y	1869	334	0.0021
nächster	Y	1869	334	0.0021
oecd	Y	1869	334	0.0021
oenb	Y	1869	334	0.0021
perspektive	Y	1869	334	0.0021
shop	Y	1869	334	0.0021
verbreitet	Y	1869	334	0.0021
au	Y	1870	333	0.0021
aufträge	Y	1870	333	0.0021
derzeitige	Y	1870	333	0.0021
fett	Y	1870	333	0.0021
finnland	Y	1870	333	0.0021
genossen	Y	1870	333	0.0021
kunis	Y	1870	333	0.0021
leistet	Y	1870	333	0.0021
nation	Y	1870	333	0.0021
passagiere	Y	1870	333	0.0021
polizist	Y	1870	333	0.0021
verletzung	Y	1870	333	0.0021
arten	Y	1871	332	0.0021
briten	Y	1871	332	0.0021
cannes	Y	1871	332	0.0021
fein	Y	1871	332	0.0021
kleidung	Y	1871	332	0.0021
käufer	Y	1871	332	0.0021
landesrätin	Y	1871	332	0.0021
laufende	Y	1871	332	0.0021
senioren	Y	1871	332	0.0021
volumen	Y	1871	332	0.0021
anfall	Y	1872	331	0.0021
anscheinend	Y	1872	331	0.0021
begründet	Y	1872	331	0.0021
golf	Y	1872	331	0.0021
lockt	Y	1872	331	0.0021
rechtlichen	Y	1872	331	0.0021
social	Y	1872	331	0.0021
verdanken	Y	1872	331	0.0021
verleihung	Y	1872	331	0.0021
versteckt	Y	1872	331	0.0021
volksbefragung	Y	1872	331	0.0021
wandern	Y	1872	331	0.0021
überprüfen	Y	1872	331	0.0021
meisterschaft	Y	1873	330	0.0021
moderner	Y	1873	330	0.0021
traurig	Y	1873	330	0.0021
typ	Y	1873	330	0.0021
ursachen	Y	1873	330	0.0021
viertelfinale	Y	1873	330	0.0021
wörthersee	Y	1873	330	0.0021
adolf	Y	1874	329	0.002
award	Y	1874	329	0.002
beides	Y	1874	329	0.002
einstimmig	Y	1874	329	0.002
endete	Y	1874	329	0.002
jetzigen	Y	1874	329	0.002
kleineren	Y	1874	329	0.002
ungarischen	Y	1874	329	0.002
angesagt	Y	1875	328	0.002
becker	Y	1875	328	0.002
bildschirm	Y	1875	328	0.002
deutschlands	Y	1875	328	0.002
distanz	Y	1875	328	0.002
kosovo	Y	1875	328	0.002
kreativität	Y	1875	328	0.002
messer	Y	1875	328	0.002
nationalbank	Y	1875	328	0.002
opfern	Y	1875	328	0.002
premier	Y	1875	328	0.002
schneider	Y	1875	328	0.002
schuhe	Y	1875	328	0.002
unabhängigkeit	Y	1875	328	0.002
versicherung	Y	1875	328	0.002
wenden	Y	1875	328	0.002
wifo	Y	1875	328	0.002
bestimmen	Y	1876	327	0.002
brüder	Y	1876	327	0.002
dutzend	Y	1876	327	0.002
export	Y	1876	327	0.002
kapfenberg	Y	1876	327	0.002
schlimmer	Y	1876	327	0.002
sicherung	Y	1876	327	0.002
veranstaltet	Y	1876	327	0.002
verlässt	Y	1876	327	0.002
vize	Y	1876	327	0.002
wiesen	Y	1876	327	0.002
abfahrt	Y	1877	326	0.002
amtszeit	Y	1877	326	0.002
ausdrücklich	Y	1877	326	0.002
blicken	Y	1877	326	0.002
charles	Y	1877	326	0.002
eröffnete	Y	1877	326	0.002
ferien	Y	1877	326	0.002
hohes	Y	1877	326	0.002
lehrlinge	Y	1877	326	0.002
mond	Y	1877	326	0.002
planeten	Y	1877	326	0.002
plätzen	Y	1877	326	0.002
verbinden	Y	1877	326	0.002
vertraut	Y	1877	326	0.002
vielfach	Y	1877	326	0.002
vorfall	Y	1877	326	0.002
asfinag	Y	1878	325	0.002
gesteigert	Y	1878	325	0.002
kategorien	Y	1878	325	0.002
klarer	Y	1878	325	0.002
meldete	Y	1878	325	0.002
quote	Y	1878	325	0.002
räumen	Y	1878	325	0.002
schock	Y	1878	325	0.002
schülern	Y	1878	325	0.002
server	Y	1878	325	0.002
stift	Y	1878	325	0.002
superstar	Y	1878	325	0.002
swarovski	Y	1878	325	0.002
verhältnisse	Y	1878	325	0.002
weiterentwicklung	Y	1878	325	0.002
zuschauern	Y	1878	325	0.002
behandeln	Y	1879	324	0.002
ddr	Y	1879	324	0.002
dokumentiert	Y	1879	324	0.002
entschlossen	Y	1879	324	0.002
front	Y	1879	324	0.002
gesellschaftlichen	Y	1879	324	0.002
mac	Y	1879	324	0.002
oberösterreichs	Y	1879	324	0.002
reduktion	Y	1879	324	0.002
schwimmen	Y	1879	324	0.002
volksbegehren	Y	1879	324	0.002
bricht	Y	1880	323	0.002
diesbezüglich	Y	1880	323	0.002
eröffnen	Y	1880	323	0.002
europäer	Y	1880	323	0.002
fortsetzen	Y	1880	323	0.002
gemäß	Y	1880	323	0.002
gewährleistet	Y	1880	323	0.002
humor	Y	1880	323	0.002
jean	Y	1880	323	0.002
komponisten	Y	1880	323	0.002
sparpaket	Y	1880	323	0.002
stellenwert	Y	1880	323	0.002
teilt	Y	1880	323	0.002
vergleichsweise	Y	1880	323	0.002
verletzten	Y	1880	323	0.002
bedient	Y	1881	322	0.002
eingeliefert	Y	1881	322	0.002
einzigartige	Y	1881	322	0.002
erläuterte	Y	1881	322	0.002
fahrbahn	Y	1881	322	0.002
finanzministerium	Y	1881	322	0.002
nackt	Y	1881	322	0.002
national	Y	1881	322	0.002
no	Y	1881	322	0.002
saal	Y	1881	322	0.002
testen	Y	1881	322	0.002
untersuchungsausschuss	Y	1881	322	0.002
vereins	Y	1881	322	0.002
verhandeln	Y	1881	322	0.002
goldene	Y	1882	321	0.002
khg	Y	1882	321	0.002
ranking	Y	1882	321	0.002
rufen	Y	1882	321	0.002
schwanger	Y	1882	321	0.002
serbien	Y	1882	321	0.002
soziales	Y	1882	321	0.002
speisen	Y	1882	321	0.002
teure	Y	1882	321	0.002
toni	Y	1882	321	0.002
triumph	Y	1882	321	0.002
zogen	Y	1882	321	0.002
anwälte	Y	1883	320	0.002
argumente	Y	1883	320	0.002
exekutive	Y	1883	320	0.002
fahrrad	Y	1883	320	0.002
feststellen	Y	1883	320	0.002
geflogen	Y	1883	320	0.002
iii	Y	1883	320	0.002
möbel	Y	1883	320	0.002
nationalratswahl	Y	1883	320	0.002
oliver	Y	1883	320	0.002
parkplatz	Y	1883	320	0.002
staates	Y	1883	320	0.002
süd	Y	1883	320	0.002
wahrgenommen	Y	1883	320	0.002
aufrecht	Y	1884	319	0.002
beenden	Y	1884	319	0.002
gedreht	Y	1884	319	0.002
lernt	Y	1884	319	0.002
mailath	Y	1884	319	0.002
opel	Y	1884	319	0.002
späteren	Y	1884	319	0.002
streifen	Y	1884	319	0.002
trennen	Y	1884	319	0.002
unrecht	Y	1884	319	0.002
versprochen	Y	1884	319	0.002
vorsicht	Y	1884	319	0.002
ausgegeben	Y	1885	318	0.002
intensive	Y	1885	318	0.002
norwegen	Y	1885	318	0.002
projektes	Y	1885	318	0.002
wahrscheinlichkeit	Y	1885	318	0.002
absolviert	Y	1886	317	0.002
akzeptiert	Y	1886	317	0.002
ambiente	Y	1886	317	0.002
befürchten	Y	1886	317	0.002
fotografen	Y	1886	317	0.002
fragte	Y	1886	317	0.002
gaga	Y	1886	317	0.002
nicole	Y	1886	317	0.002
tageszeitung	Y	1886	317	0.002
vermehrt	Y	1886	317	0.002
befand	Y	1887	316	0.002
beschwerden	Y	1887	316	0.002
bezirken	Y	1887	316	0.002
branchen	Y	1887	316	0.002
dingen	Y	1887	316	0.002
führende	Y	1887	316	0.002
gebieten	Y	1887	316	0.002
niessl	Y	1887	316	0.002
unfälle	Y	1887	316	0.002
vorgaben	Y	1887	316	0.002
berichterstattung	Y	1888	315	0.002
betrachten	Y	1888	315	0.002
demonstranten	Y	1888	315	0.002
gattin	Y	1888	315	0.002
gegenzug	Y	1888	315	0.002
konzepte	Y	1888	315	0.002
korrekt	Y	1888	315	0.002
lauter	Y	1888	315	0.002
registriert	Y	1888	315	0.002
setze	Y	1888	315	0.002
töchter	Y	1888	315	0.002
zahlungen	Y	1888	315	0.002
ähnlichen	Y	1888	315	0.002
angewiesen	Y	1889	314	0.002
dichand	Y	1889	314	0.002
entschied	Y	1889	314	0.002
filialen	Y	1889	314	0.002
iwf	Y	1889	314	0.002
klassen	Y	1889	314	0.002
le	Y	1889	314	0.002
pisa	Y	1889	314	0.002
rechtliche	Y	1889	314	0.002
redakteur	Y	1889	314	0.002
riess	Y	1889	314	0.002
schwierige	Y	1889	314	0.002
truppen	Y	1889	314	0.002
beziehen	Y	1890	313	0.0019
getestet	Y	1890	313	0.0019
maschine	Y	1890	313	0.0019
nebenbei	Y	1890	313	0.0019
night	Y	1890	313	0.0019
schönste	Y	1890	313	0.0019
venedig	Y	1890	313	0.0019
vorliegen	Y	1890	313	0.0019
erschien	Y	1891	312	0.0019
hals	Y	1891	312	0.0019
nexus	Y	1891	312	0.0019
oberfläche	Y	1891	312	0.0019
pouilly	Y	1891	312	0.0019
termine	Y	1891	312	0.0019
voest	Y	1891	312	0.0019
welser	Y	1891	312	0.0019
westlichen	Y	1891	312	0.0019
fortschritt	Y	1892	311	0.0019
fuchs	Y	1892	311	0.0019
kassiert	Y	1892	311	0.0019
kritische	Y	1892	311	0.0019
loch	Y	1892	311	0.0019
schnellen	Y	1892	311	0.0019
toll	Y	1892	311	0.0019
umgehend	Y	1892	311	0.0019
unzählige	Y	1892	311	0.0019
vorbereitungen	Y	1892	311	0.0019
überfall	Y	1892	311	0.0019
bekräftigte	Y	1893	310	0.0019
bergen	Y	1893	310	0.0019
diashow	Y	1893	310	0.0019
erläutert	Y	1893	310	0.0019
fassen	Y	1893	310	0.0019
fertigstellung	Y	1893	310	0.0019
films	Y	1893	310	0.0019
folgten	Y	1893	310	0.0019
grunde	Y	1893	310	0.0019
horst	Y	1893	310	0.0019
kauft	Y	1893	310	0.0019
veröffentlichten	Y	1893	310	0.0019
wuchs	Y	1893	310	0.0019
zilk	Y	1893	310	0.0019
analysiert	Y	1894	309	0.0019
angela	Y	1894	309	0.0019
beliebtesten	Y	1894	309	0.0019
flugzeug	Y	1894	309	0.0019
großteils	Y	1894	309	0.0019
häufiger	Y	1894	309	0.0019
komplette	Y	1894	309	0.0019
legendären	Y	1894	309	0.0019
produzenten	Y	1894	309	0.0019
sahen	Y	1894	309	0.0019
viktor	Y	1894	309	0.0019
worauf	Y	1894	309	0.0019
angekommen	Y	1895	308	0.0019
angestellten	Y	1895	308	0.0019
bauch	Y	1895	308	0.0019
belastungen	Y	1895	308	0.0019
flüchtlinge	Y	1895	308	0.0019
legende	Y	1895	308	0.0019
leichten	Y	1895	308	0.0019
marken	Y	1895	308	0.0019
muster	Y	1895	308	0.0019
paszek	Y	1895	308	0.0019
persönlichkeit	Y	1895	308	0.0019
sabine	Y	1895	308	0.0019
sinken	Y	1895	308	0.0019
standorte	Y	1895	308	0.0019
studieren	Y	1895	308	0.0019
verordnung	Y	1895	308	0.0019
wider	Y	1895	308	0.0019
wohlstand	Y	1895	308	0.0019
archiv	Y	1896	307	0.0019
brot	Y	1896	307	0.0019
bäume	Y	1896	307	0.0019
eigenschaften	Y	1896	307	0.0019
enden	Y	1896	307	0.0019
entwickelten	Y	1896	307	0.0019
gerichte	Y	1896	307	0.0019
kompromiss	Y	1896	307	0.0019
mitteilte	Y	1896	307	0.0019
platte	Y	1896	307	0.0019
silber	Y	1896	307	0.0019
spanier	Y	1896	307	0.0019
spürbar	Y	1896	307	0.0019
vereinigten	Y	1896	307	0.0019
verteidigt	Y	1896	307	0.0019
wussten	Y	1896	307	0.0019
zeitschrift	Y	1896	307	0.0019
ansatz	Y	1897	306	0.0019
beeindruckt	Y	1897	306	0.0019
einheit	Y	1897	306	0.0019
erheblich	Y	1897	306	0.0019
karin	Y	1897	306	0.0019
madrid	Y	1897	306	0.0019
nazis	Y	1897	306	0.0019
play	Y	1897	306	0.0019
rezept	Y	1897	306	0.0019
sozusagen	Y	1897	306	0.0019
stößt	Y	1897	306	0.0019
suppe	Y	1897	306	0.0019
türen	Y	1897	306	0.0019
vereinten	Y	1897	306	0.0019
älter	Y	1897	306	0.0019
faktoren	Y	1898	305	0.0019
haydn	Y	1898	305	0.0019
klosterneuburg	Y	1898	305	0.0019
konsequenz	Y	1898	305	0.0019
krankheiten	Y	1898	305	0.0019
schätzt	Y	1898	305	0.0019
sichtlich	Y	1898	305	0.0019
sportlichen	Y	1898	305	0.0019
urlauber	Y	1898	305	0.0019
äußern	Y	1898	305	0.0019
empfang	Y	1899	304	0.0019
lebenden	Y	1899	304	0.0019
modern	Y	1899	304	0.0019
reporter	Y	1899	304	0.0019
tiefen	Y	1899	304	0.0019
vermuten	Y	1899	304	0.0019
versicherte	Y	1899	304	0.0019
brown	Y	1900	303	0.0019
budgets	Y	1900	303	0.0019
büchern	Y	1900	303	0.0019
eingereicht	Y	1900	303	0.0019
erleichtern	Y	1900	303	0.0019
erstaunlich	Y	1900	303	0.0019
geschenk	Y	1900	303	0.0019
günstiger	Y	1900	303	0.0019
hartberg	Y	1900	303	0.0019
kallat	Y	1900	303	0.0019
kontrollieren	Y	1900	303	0.0019
künstlerinnen	Y	1900	303	0.0019
optimale	Y	1900	303	0.0019
prognose	Y	1900	303	0.0019
radfahrer	Y	1900	303	0.0019
reinhold	Y	1900	303	0.0019
zugunsten	Y	1900	303	0.0019
bot	Y	1901	302	0.0019
erbe	Y	1901	302	0.0019
freitagabend	Y	1901	302	0.0019
interessierten	Y	1901	302	0.0019
legten	Y	1901	302	0.0019
reichte	Y	1901	302	0.0019
stabil	Y	1901	302	0.0019
treibt	Y	1901	302	0.0019
veröffentlichte	Y	1901	302	0.0019
widmen	Y	1901	302	0.0019
ausgewählt	Y	1902	301	0.0019
berlusconi	Y	1902	301	0.0019
beurteilen	Y	1902	301	0.0019
büros	Y	1902	301	0.0019
definiert	Y	1902	301	0.0019
eder	Y	1902	301	0.0019
erlitten	Y	1902	301	0.0019
finanzen	Y	1902	301	0.0019
freiem	Y	1902	301	0.0019
gutem	Y	1902	301	0.0019
helfer	Y	1902	301	0.0019
karlheinz	Y	1902	301	0.0019
oberen	Y	1902	301	0.0019
option	Y	1902	301	0.0019
orte	Y	1902	301	0.0019
räume	Y	1902	301	0.0019
eingeleitet	Y	1903	300	0.0019
erworben	Y	1903	300	0.0019
fiona	Y	1903	300	0.0019
füllen	Y	1903	300	0.0019
gabalier	Y	1903	300	0.0019
gespannt	Y	1903	300	0.0019
hubschrauber	Y	1903	300	0.0019
